,TCGA.BH.A1EV,TCGA.BH.A1F8,TCGA.BH.A1F0,TCGA.AC.A2FM,TCGA.BH.A1F2,TCGA.BH.A1FD,TCGA.BH.A1FH,TCGA.BH.A203,TCGA.BH.A1EU,TCGA.BH.A1FM,TCGA.BH.A1FR,TCGA.BH.A1EW,TCGA.BH.A208,TCGA.BH.A1FJ,TCGA.BH.A1EN,TCGA.BH.A1FN,TCGA.BH.A1FE,TCGA.BH.A1ET,TCGA.BH.A204,TCGA.BH.A1EO,TCGA.BH.A1F6,TCGA.BH.A1FC,TCGA.BH.A1FB,TCGA.BH.A1FG,TCGA.BH.A209
chr16;78338543;78350841,7.7512,7.7512,7.7512,7.7512,6.3572,7.7512,7.7512,7.7512,6.7946,5.4386,7.7512,8.3183,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.7174,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr11;78120966;78144176,7.7512,7.7512,7.7512,7.7512,11.1694,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr3;99226551;99230212,7.7512,7.7512,7.7512,7.7512,4.3326,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;209908268;209908720,5.8594,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.7557,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.0061,7.7512,7.7512,7.7512,7.7512,6.0815
chr5;82123459;82131663,7.7512,7.7512,7.7512,7.7512,4.7613,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.9453,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr15;26317005;26318009,7.7512,4.3213,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr10;54923330;54924277,7.7512,7.7512,7.7512,7.7512,5.0991,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.4599,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;209908268;209910639,7.7512,7.7512,5.3932,6.9349,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.2204,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr2;124897691;124900785,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.295,7.7512,7.7512,7.7512
chr3;193160173;193165114,7.7512,7.7512,9.5701,6.7664,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,8.8566,6.6752,7.7512,8.8942,7.7512,7.7512,7.7512,6.7417,7.7512,6.4959,6.6906
chr6;73882741;73887625,7.7512,7.7512,5.2499,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.218,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;8294694;8294761,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.259,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr7;141330590;141331004,7.7512,7.7512,7.7512,6.3091,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.5076,7.7512,7.7512,7.7512
chr3;194920652;194921116,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.2538,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;124556865;124566073,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.2497,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;18134032;18140790,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.2344,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr2;207490454;207491392,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.2232,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chrX;77133196;77158193,7.7512,7.7512,7.7512,6.5367,7.7512,7.7512,10.7713,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,9.0763,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr18;46755184;46756228,7.7512,7.7512,7.7512,7.7512,4.2054,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr3;132273929;132276840,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.5193,7.7512,7.7512,5.4233,7.7512,7.7512,7.7512,5.9338,7.7512,7.7512,7.7512,7.7512
chr1;108827892;108829252,4.1945,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;133134176;133135230,7.7512,7.7512,7.7512,7.7512,4.1887,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr9;63590317;63590325,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,9.0783,7.7512,7.7512,10.0395,7.7512,7.7512,10.3487
chr5;58030200;58037706,9.1362,7.7512,8.693,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,9.2137,7.7512,8.1826,9.9014,7.7512,7.7512,7.7512,7.7512,9.0518,9.6435,9.1854,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;12130217;12143614,8.7963,7.7512,7.7512,9.6459,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.3101,7.7512,7.7512,7.7512,9.0848,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;645892;645908,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,10.9288,7.7512,9.5448,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;105476583;105479753,7.7512,6.3444,7.7512,7.7512,7.7512,9.0179,7.7512,7.7512,7.7512,7.0362,7.2542,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,8.4286,7.8085,7.7512,7.7512,5.5377,5.8537
chr19;51639099;51644944,7.7512,7.7512,7.7512,7.7512,7.7512,9.39,7.7512,8.4627,7.7512,7.7512,7.7512,5.9056,7.4712,7.7512,8.5918,7.7512,7.7512,5.492,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;139100600;139101546,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.9902,5.4772,7.7512,7.7512,7.7512,5.3367,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr3;136304109;136306584,5.5006,7.7512,7.7512,5.3674,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.9002,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr22;40398586;40398816,7.7512,4.6286,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.7646,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr11;64898476;64901633,7.7512,7.7512,7.7512,7.7512,4.1168,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;133947933;133948494,7.7512,7.7512,7.7512,7.7512,7.7512,5.5646,7.7512,6.446,6.3832,7.7512,7.7512,6.3646,7.7512,7.7512,7.7512,7.7512,7.7512,6.5193,7.7512,7.7512,7.7512,7.7512,5.5987,7.7512,7.7512
chr3;59515625;59518745,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.1083,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr5;177800550;177805604,7.7512,7.7512,7.7512,7.7512,9.8657,7.7512,7.7512,9.6871,7.7512,7.7512,9.4,9.8058,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr18;57006263;57006864,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.0988,7.7512,7.7512,7.7512,7.7512,7.7512
chr14;82090892;82092853,7.7512,4.0917,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;71914919;71915085,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.0887,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr22;23144275;23147175,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.0856,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chrX;145222180;145222808,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.0758,7.7512,7.7512,7.7512
chr7;145451274;145454588,7.7512,4.0622,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;74421815;74421827,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.042,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr13;38483435;38483919,7.7512,7.7512,7.7512,9.4386,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.6475,7.7512,7.7512,7.7512,7.7512,5.7659,5.8919,7.7512,7.7512,7.7512,7.7512,7.7512,6.1024,7.7512
chr6;71743830;71745241,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.0373,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;110075473;110092034,7.7512,7.7512,7.7512,7.7512,4.0365,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr2;139608522;139615765,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.0353,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr19;5510228;5510642,7.7512,7.7512,4.9498,7.7512,5.3613,7.7512,7.7512,7.7512,8.464,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;189679353;189679397,6.5916,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.5198,7.7512,7.7512,7.7512,7.7512,9.0186,7.7512,7.7512,7.7512,7.7512,7.7512,7.0782,7.7512,5.3031,7.7512
chr12;15015291;15016528,7.7512,7.7512,7.7512,4.0253,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr11;80256504;80256520,7.7512,7.7512,4.8838,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.2349,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr11;49738003;49739136,7.7512,7.7512,7.7512,7.7512,5.3681,7.1319,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.7759,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;5826880;5827230,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.974,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;2370506;2370864,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.9498,7.7512,7.7512,7.7512,7.7512
chr1;18526339;18529066,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.9371,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;76730151;76733530,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.9152,7.7512,7.7512,7.7512
chr6;117462607;117464107,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.9105,7.7512
chr17;28454323;28455301,7.7512,7.7512,6.0463,7.7512,7.7512,7.7512,5.3171,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.0359,7.7512,7.7512
chr15;83874650;83874673,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.8604,7.7512,7.7512,7.7512
chr6;53230642;53230765,7.7512,7.7512,7.7512,7.7512,7.7512,5.0061,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.8457,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chrX;95015575;95015628,7.7512,3.8035,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;15565941;15569939,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.8017,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr5;152135825;152137227,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.2503,7.7512,4.0343,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr15;76599400;76599884,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.8239,7.7512,7.7512,7.7512,4.9606,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr17;45716022;45716061,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.7769,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr18;72697407;72697944,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.771,7.7512,7.7512,7.7512
chr17;41273921;41273934,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.2185,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,10.7368
chr3;95748036;95749266,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.0504,7.7512,7.7512,7.7512,7.7512,4.6813
chr1;169264736;169272528,7.7512,7.7512,8.874,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,8.9554,7.7512,8.6949,7.7512,9.9159,5.7655,9.4174,7.7512,8.5623,7.7512,7.7512,7.7512,9.1375,7.7512,7.7512,7.7512
chr11;42794936;42796489,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.0831,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.6303,7.7512
chr16;78338543;78347366,7.7512,7.7512,7.7512,5.4603,7.7512,5.9107,7.7512,7.7512,7.7512,7.7512,5.4972,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.5155,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;39378084;39529446,7.7512,7.7512,5.5178,7.7512,7.996,7.776,7.7512,6.154,8.3252,7.7512,7.7512,8.7585,7.7512,7.7512,7.7512,7.7512,8.4015,5.8488,7.7512,9.4465,7.7512,7.7512,7.7512,7.7512,7.7512
chr5;176038686;176042504,7.7512,7.7512,7.7512,7.7512,4.9189,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.7304,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr13;37502130;37510620,7.7512,7.7512,4.9387,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.5817,7.7512,7.7512,5.4367,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr18;69083847;69084372,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.6864,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr22;49016479;49019806,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.6775,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr22;23988078;23990431,7.7512,7.7512,5.2049,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.4435,7.7512,7.7512,7.7512,7.7512,7.7512,5.1101,7.7512,7.7512
chr9;23363117;23373486,7.7512,7.7512,7.7512,8.7238,7.7512,7.7512,7.7512,8.6983,7.7512,5.5955,7.7512,7.7512,7.7512,7.7512,7.7512,6.0824,8.5366,7.7512,7.7512,7.7512,6.0408,7.7512,5.8178,7.7512,6.5217
chr9;132149683;132150096,7.7512,7.7512,7.7512,7.7512,3.5818,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;18059809;18060397,7.7512,7.7512,7.7512,7.7512,7.7512,3.5665,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr7;154601461;154607903,7.7512,5.5667,7.7512,7.7512,6.0193,7.7512,5.7858,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.4676,7.7512,5.7152,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr16;84475762;84475790,7.7512,7.7512,7.7512,7.7512,3.5528,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr13;29457425;29459091,7.7512,4.2075,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.312,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.3207,7.7512,7.7512,7.7512,7.7512,6.0388,7.7512
chr12;45512057;45515754,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.2538,7.7512,5.4285,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.4609,7.7512,7.7512,7.7512,8.996
chr2;242030144;242084107,3.5361,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr5;21377730;21377744,7.7512,9.6673,7.7512,7.7512,6.5905,7.7512,7.7512,7.7512,7.7512,7.7512,9.1233,7.7512,7.7512,9.2421,7.7512,5.8058,7.7512,7.7512,6.155,7.7512,7.7512,6.3317,7.7512,7.7512,7.7512
chr16;55764310;55764867,9.9538,7.7512,7.7512,7.7512,9.7206,7.7512,7.7512,7.7512,10.0565,9.5822,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7188,7.7512,7.7512,9.7872,8.8571,7.7512,7.7512,7.7512
chr1;194482281;194485888,10.1635,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.2084,10.3822,9.3692,7.7512,8.9782,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr16;88629564;88646805,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.4418,7.7512
chr6;119148269;119149018,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.4411,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr15;27740226;27742842,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.3682,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr13;36862130;36863373,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.3499,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;169264736;169269507,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,8.7646,3.5037,7.7512,7.7512,7.7512,7.7512
chr12;45514957;45515754,7.7512,7.7512,7.7512,7.7512,4.5269,7.7512,7.7512,7.7512,9.1267,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.0365,7.7512,7.7512,7.7512,7.7512,7.7512
chr4;133113310;133114157,7.7512,7.7512,7.7512,7.7512,7.7512,3.3148,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr2;241973315;242011715,3.3471,7.7512,7.7512,7.7512,7.7512,6.9518,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;196843400;196846661,7.7512,5.2589,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.0693,5.0332,6.167,7.7512,5.6098,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr6;106786391;106793180,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.2377,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr8;4145941;4145956,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,5.3901,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.9224,7.7512,4.755,7.7512,7.7512
chr4;154881853;154881926,4.4277,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,4.3874,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
chr1;245473737;245483602,7.7512,7.7512,6.4839,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,3.2671,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512,6.8991,7.7512,7.7512,7.7512,7.7512,7.7512,7.7512
